,control number,personal name,personal relationship
1478,9925780340101488,Schöner,aut
1479,9925780730101488,Münster,aut
1480,9925794190101488,de Soto,aut
1481,9925815420101488,Gigoul,dte
1482,9926136920101488,Pereyra,aut
1483,9926501390101488,Hentenius,trl
1484,9926501940101488,Furnarius,dte
1485,9926634090101488,Trivulzio,dte
1486,9926751490101488,Imbert,aut
1487,9926757540101488,Brutus,edt
1488,9926798790101488,Henricus,dte
1489,9926826970101488,Martialis,aut
1490,9926829170101488,Juvenalis,trl
1491,9926840960101488,Châteillon,edt
1492,9926984020101488,Thieneus Vincentinus,dte
1493,9927165270101488,Luís de Granada,aut
1494,9927209500101488,Topiarius,aut
1495,9927220860101488,Henry,dte
1496,9927305380101488,Charles,dte
1497,9927332200101488,Wild,aut
1498,9927434420101488,Voellus,aut
1499,9927435970101488,Mancinelli,clb
1500,9927440390101488,Lycosthenes,com
1501,9927486860101488,Andebertus,clb
1502,9927509760101488,Rouillé,aut
1503,9927512430101488,Rouillé,aut
1504,9927527640101488,Ludwig zu Stolberg,dte
1505,9927529010101488,Konrad von Halberstadt,aut
1506,9927568640101488,Cumiranus,aut
1507,9927678700101488,Feuardent,aut
1508,9927683550101488,Titelmannus,aut
1509,9927684140101488,de Cueilly,clb
1510,9927687030101488,de Lorraine de Vaudémont,dte
1511,9927687830101488,Bryet,dte
1512,9927688380101488,Bourgeois,aut
1513,9927690840101488,Capilla,aut
1514,9927691670101488,Suarez de Albergaria,dte
1515,9927707230101488,Abdias,aut
1516,9927717400101488,Josephus Flavius.,aut
1517,9927719780101488,Philo Alexandrinus,aut
1518,9927846370101488,de Bourbon-Vendôme,dte
1519,9927875940101488,Rufinus Aquileiensis,trl
1520,9927881180101488,Episcopius,ctb
1521,9927889200101488,Mallarius,dte
1522,9928094000101488,Eusebius Emesenus.,aut
1523,9928096220101488,de Gaigny,edt
1524,9928103450101488,Basilius Caesariensis.,aut
1525,9928105730101488,Turnebus,edt
1526,9928378970101488,Marcellus,dte
1527,9928417130101488,de Noailles,dte
1528,9928433740101488,Feuardent,edt
1529,9928448820101488,Maximus Confessor,aut
1530,9928459900101488,Camerarius,trl
1531,9928552420101488,Dupuyherbault,aut
1532,9928565840101488,Sedulius,aut
1533,9928566760101488,Flacius,edt
1534,9928573300101488,Du Tilet,edt
1535,9928573310101488,Fremy,prt
1536,9928584590101488,Tunstall,edt
1537,9928593060101488,Botero,aut
1538,9928615990101488,de Fonseca,dte
1539,9928621960101488,Lemnius,aut
1540,9928634310101488,Bonaventura,aut
1541,9928637420101488,Olivarius,edt
1542,9928639660101488,Dorotheus Tyrius,aut
1543,9928643810101488,Cassiodorus,aut
1544,9928682720101488,Juretus,edt
1545,9928715000101488,Trocheo,edt
1546,9928715080101488,Hanapus,aut
1547,9928720110101488,Colvenerius,edt
1548,9928754520101488,Casaubon,aut
1549,9928760250101488,Doard,edt
1550,9928989640101488,Capreolus,oth
1551,9929027890101488,Hennequin,dte
1552,9929073450101488,Dousa,oth
1553,9929075500101488,de Savigny,aut
1554,9929099770101488,de Ganay,dte
1555,9929102160101488,François,dte
1556,9929103640101488,Apollonius,aut
1557,9929624430101488,Maturus,edt
1558,9929709900101488,Iamotius,ctb
1559,9929711660101488,de Laude,ctb
1560,9929722840101488,Titelmannus,aut
1561,9929723090101488,Eschius,aut
1562,9929723200101488,Rouillé,ctb
1563,9929723270101488,Rouillé,ctb
1564,9929725620101488,Janus Secundus,aut
1565,9929727720101488,Hemus,aut
1566,9929736550101488,Tuthaeus,dte
1567,9929737080101488,de Guise,dte
1568,9929737100101488,de Guise,dte
1569,9929737210101488,Ramus,aut
1570,9929737340101488,Ramus,aut
1571,9929738210101488,Postel,aut
1572,9929738480101488,Edward,dte
1573,9929757850101488,Mocenicus,dte
1574,9929759700101488,Georgius,add
1575,9929989110101488,Trocheo,edt
1576,9931145760101488,de Zúñiga Guzmán y Sotomayor,dte
1577,9931158880101488,Corbinelli,edt
1578,9931159000101488,Henri,dte
1579,9931837820101488,Scaliger,edt
1580,9932007170101488,de Thou,aut
1581,9932038980101488,d'Ausserre,dte
1582,9932361820101488,Ruzé,dte
1583,9932366400101488,Lesueur,trl
1584,9932371880101488,Thomas Aquinas,pub
1585,9932381470101488,Camerarius,aut
1586,9932381990101488,Camerarius,aut
1587,9932386330101488,de Castro,aut
1588,9932388760101488,Guillard,dte
1589,9932395010101488,Eckius,aut
1590,9932395460101488,Cyprianus,aut
1591,9932404460101488,Fisher,aut
1592,9932404630101488,Leo,dte
1593,9932411320101488,Mulot,dte
1594,9932411530101488,Cusanus,eul
1595,9932416170101488,Mary,dte
1596,9932417560101488,Hosius,aut
1597,9932418630101488,Fremy,prt
1598,9932418800101488,Costerius,ctb
1599,9932420530101488,Horantius,aut
1600,9932421860101488,de Bourbon,dte
1601,9992238571501488,Erard,edt
1602,9992247500201488,Périon,aut
1603,9992249832101488,Saulus,trl
1604,9992249880201488,Berchet,ann
1605,9992253596701488,Van Opmeer,ctb
1606,9992265109201488,Bouchereau,com
1607,9992271898901488,Isidorus Hispalensis.,aut
1608,9992300312801488,Holthusius,aut
1609,9992316071501488,Barbarus,ctb
1610,9992324408301488,Núñez y Guzmán,ctb
1611,9992337786401488,Hervetus,trl
1612,9992344590201488,Gomesius,aut
1613,9992361001601488,Marabotto,aut
1614,9992389706401488,Forsanus,coi
1615,9992403396001488,Panigarola,aut
1616,9992408052701488,Vives,edt
1617,9992408469101488,Terentius Afer,aut
1618,9992409001101488,Guillonius,aut
1619,9992447109801488,Leconte,edt
1620,9992447109901488,Justinianus,com
1621,9992447687601488,Thomas a Kempis,dub
1622,9992457705501488,Crespin,apr
1623,9992464489601488,Pamelius,edt
1624,9992467208001488,Aleaume,edt
1625,9992475610101488,Traversari,edt
1626,9992485007701488,Gelenius,trl
1627,9992494395901488,Manutius,ctb
1628,9992500608701488,Erasmus Roterodamus,ann
1629,9992586193001488,Chappuis,trl
1630,9992595108301488,de Bohier,edt
1631,9992595109401488,Seneca,aow
1632,9992600006401488,Aleaume,edt
1633,9992600407001488,Le Caron,ctb
1634,9992600407401488,Concenatius,ctb
1635,9992608910301488,Cuelsbroeck,dte
1636,9992616205201488,Cajetanus,cwt
1637,9992616205301488,Cajetanus,cwt
1638,9992616205401488,Cajetanus,cwt
1639,99557680101488,Clenardus,aut
1640,99567340101488,Pellisson,edt
1641,991623120101488,de Guise,dte
1642,991629420101488,Hoverius,dte
1643,992341420101488,de Thou,dte
1644,992657710101488,Grouchy,trl
1645,992825160101488,Gracilis,edt
1646,992941820101488,Stracca,aut
1647,992968950101488,Hospitalius,aut
1648,993618490101488,Tacitus,oth
1649,993726270101488,Stadius,aut
1650,993812600101488,Peletier,ann
1651,994113460101488,Barbazza,ctb
1652,994445760101488,Hierocles Philosophus,aut
1653,994643160101488,Rouillé,ctb
1654,995090460101488,Maximus Confessor,aut
1655,997604310101488,Grotius,ctb
1656,997840180101488,Faber Stapulensis,ctb
1657,997840420101488,Costerius,cmm
1658,997840840101488,Bovius,trl
1659,997943090101488,Périon,trl
1660,997984760101488,Lipsius,aut
1661,998119840101488,Syngelus,ctb
1662,998151540101488,Vives,edt
1663,998153540101488,Clenardus,aut
1664,998191130101488,Gemma Frisius,edt
1665,998435790101488,Amyot,trl
1666,998459700101488,Verrepaeus,aut
1667,998539420101488,Clenardus,aut
1668,998871740101488,Valerius,aut
1669,999100800101488,Maximiliaan II van Bourgondië,dte
1670,999294430101488,Dousa,ctb
1671,999334910101488,Rebuffi,edt
1672,999742750101488,Thyraeus,aut
1673,999772410101488,Plutarchus Chaeronensis,aut
1674,9910123060101488,Melanchthon,aut
1675,9910651020101488,Benoit,com
1676,9910665280101488,de Maldonado,aut
1677,9910668760101488,Gregorius,aut
1678,9910669530101488,Cassiodorus,edt
1679,9910675000101488,Justinianus,aut
1680,9910675110101488,Justinianus,aut
1681,9910675820101488,Justinianus,aut
1682,9911011390101488,de Mendoza,aut
1683,9911101760101488,Cornarius,trl
1684,9911102920101488,Bonaventura,aut
1685,9911103180101488,de Bérulle,aut
1686,9911104940101488,Torres,aut
1687,9911133210101488,Clemens,aut
1688,9911174310101488,Fergonius,dte
1689,9911208800101488,Sixtus,ctb
1690,9911223170101488,Scot,aut
1691,9911242850101488,Lemnius,aut
1692,9911249050101488,Cinquarbres,trl
1693,9911762870101488,Viglius Zuichemus ab Aytta,aut
1694,9911769080101488,Guillon,aut
1695,9911793110101488,Tacitus,pub
1696,9911800260101488,De Gouveia,ctb
1697,9911865340101488,de Berlaymont,dte
1698,9911910320101488,Henrique de Portugal,dte
1699,9912186430101488,Ovidius Naso,pub
1700,9912233500101488,Feuardent,aut
1701,9912244960101488,Wilhelm,aut
1702,9992133457501488,Beda Venerabilis,aut
1703,9992141290101488,Adamaeus,trl
1704,9992141304001488,Lucifer Calaritanus,aut
1705,9992183204501488,Xylander,aut
1706,9992189104701488,Scaliger,edt
1707,9992221133801488,Lindanus,aow
1708,9992221134501488,Damascenus,aut
1709,9992221166601488,Eisengrein,ctb
1710,9992224395801488,Pico della Mirandola,ctb
1711,9912560920101488,Philostratus,aut
1712,9912986670101488,Farnese,dte
1713,9913059800101488,Scrofa,aut
1714,9913155500101488,Suetonius Tranquillus,aut
1715,9913312620101488,Nicolaus,aut
1716,9913391030101488,Nicephorus Callistus Xanthopulus,aut
1717,9913879820101488,Lindanus,aut
1718,9914181700101488,Jamotius,edt
1719,9914749000101488,Vasquez,edt
1720,9915208790101488,du Gardin,ctb
1721,9916067400101488,Charpilletus,eul
1722,9916093520101488,Genebrardus,aut
1723,9916132840101488,Vives,edt
1724,9916133090101488,Possidius Calamensis,aut
1725,9916492720101488,Canisius,aut
1726,9917899730101488,Polycarpus Smyrnensis.,aut
1727,9918004690101488,Durantis,aut
1728,9918063940101488,Porphyrius,aut
1729,9918112670101488,Maugré,dte
1730,9918453390101488,Lindanus,edt
1731,9918453410101488,Morellus,edt
1732,9918453720101488,Joannes a Sancto Andrea,edt
1733,9918472720101488,Sirleto,edt
1734,9918904550101488,Pole,aut
1735,9919258280101488,Baius,ctb
1736,9919278340101488,Marguerite de France,dte
1737,9919347960101488,Justinus Martyr,aut
1738,9919387210101488,Joannes a Sancto Andrea,edt
1739,9919406680101488,Luther,pub
1740,9919424020101488,Dorotheus,aut
1741,9919432760101488,Erasmus Roterodamus,edt
1742,9919435050101488,Arias Montanus,aut
1743,9919445760101488,d'Incarville,dte
1744,9919470760101488,Titelmannus,aut
1745,9919513150101488,Balfour,trl
1746,9919639070101488,Leo,dte
1747,9919668830101488,Cochlaeus,aut
1748,9935345230101488,Le Duc,eul
1749,9935346840101488,Carlerius,eul
1750,9935350380101488,de la Marthonie,dte
1751,9935383540101488,Niewenhove,eul
1752,9935389600101488,Kalkbrenner,dte
1753,9935390190101488,Poin,coi
1754,9935393210101488,Poin,coi
1755,9935398840101488,Hilaret,eul
1756,9935401600101488,Hennequin,dte
1757,9935411400101488,Hesychius Hierosolymitanus.,aut
1758,9935420070101488,Lanspergius,ctb
1759,9935426870101488,de Fresneda,ctb
1760,9935438270101488,de Guise,pat
1761,9935441820101488,de Fresneda,dte
1762,9935460440101488,Bosquier,eul
1763,9935468350101488,Télin,aut
1764,9935470780101488,Van Mallery,egr
1765,9935480850101488,de Launoy,eul
1766,9936954320101488,Reusner,clb
1767,9936961940101488,Gregorius,aut
1768,9936967680101488,Baldus de Ubaldis,ctb
1769,9936983710101488,Gropper,eul
1770,9936984180101488,Gàmbara,dte
1771,9937059020101488,Pius,udr
1772,9937099960101488,Probus,edt
1773,9937158730101488,Hervetus,trl
1774,9937187900101488,Guaguin,ctb
1775,9937217590101488,Jacobus de Vitriaco.,aut
1776,9937219700101488,Toscano,aut
1777,9937235530101488,Augustinus,aut
1778,9937239940101488,de Belleforest,trl
1779,9937320860101488,Echter von Mespelbrunn,dte
1780,9937347140101488,Martinus de Fano,ann
1781,9937356910101488,de Gradibus,coi
1782,9937361160101488,de Saleron,eul
1783,9937362490101488,Papazzoni,ann
1784,9937383770101488,de Baïf,eul
1785,9937415230101488,Nigrinus,aut
1786,9937433800101488,d'Ailleboust,dte
1787,9937434130101488,de la Perrière,ctb
1788,9937435970101488,d'Arbois,eul
1789,9937438300101488,de la Trémoille,dte
1790,9937453700101488,Schede Melissus,eul
1791,9937495150101488,de Saint-Priest d'Épinac,dte
1792,9937506780101488,Constant,eul
1793,9939410040101488,de Laval,dte
1794,9939410870101488,Haloander,oth
1795,9939411530101488,de Bohier,dte
1796,9939412000101488,Gaius,aut
1797,9939420260101488,Godefroy,ann
1798,9939421270101488,De Gouveia,dte
1799,9939437100101488,Barbazza,ctb
1800,9939437690101488,Poma,ctb
1801,9939437870101488,Tartagni,ctb
1802,9939437960101488,Poma,ctb
1803,9939438190101488,Vadi,edt
1804,9939438790101488,Diplovatatius,ctb
1805,9939489870101488,Curio,edt
1806,9939490480101488,Kniebs,dte
1807,9939496380101488,Curio,ann
1808,9939499320101488,Curio,edt
1809,9939499350101488,Curio,edt
1810,9939692170101488,Helias,ctb
1811,9939731250101488,Lambinus,edt
1812,9940104540101488,Comestor,ctb
1813,9940121730101488,de Bourbon,dte
1814,9940123080101488,de Foix,ctb
1815,9940137270101488,Ovidius Naso,aow
1816,9940142530101488,Marbach,apr
1817,9940206230101488,Kovacsovics,dte
1818,9970128950101488,Hurtado de Mendoza,dte
1819,9970174860101488,Sixtus,pat
1820,9970179020101488,Cyprianus,aut
1821,9972529390101488,von Schachten,dte
1822,9974381610101488,de la Fin la Nocle,dte
1823,9974396890101488,Gazet,com
1824,9975209530101488,de Ribadeneyra,aut
1825,9976067990101488,Muñoz,dte
1826,9976082420101488,Menesius,ctb
1827,9976106850101488,Gregory,ctb
1828,9976110920101488,de Guevara,aut
1829,9976164340101488,Titelmannus,ctb
1830,9977096140101488,Menesius,ctb
1831,9977107350101488,Du Douet,eul
1832,9977107520101488,Du Douet,eul
1833,9977139310101488,de Bourbon,dte
1834,9977140230101488,Fremy,prt
1835,9977284760101488,Royard,aut
1836,9977289520101488,Joannes Diaconus Hymonides,ctb
1837,9977341950101488,Joannes Lodoicus Tiletanus.,ctb
1838,9977376180101488,de Gondi,dte
1839,9977465550101488,Postel,aut
1840,9977516070101488,Fossa,ctb
1841,9977563980101488,De Lavinheta,oth
1842,9979740940101488,van Leeuwen,dte
1843,9980786580101488,Valeriano Bolzani,aut
1844,9992628398901488,Dantiscus,dte
1845,9932422100101488,Maximilian,dte
1846,9932422540101488,Sainctfleur,aut
1847,9932424640101488,Plutarchus Chaeronensis,aut
1848,9932427690101488,Sturmius,trl
1849,9932433330101488,de Guise,dte
1850,9932447290101488,Rollandus,ctb
1851,9932449240101488,Hospitalius,dte
1852,9932455810101488,Pampergius,eul
1853,9932476800101488,Ysnardus,eul
1854,9932478980101488,Lang,aut
1855,9932492370101488,Leblanc,trl
1856,9932495240101488,de Guise,dte
1857,9932495980101488,Ovidius Naso,aut
1858,9932496420101488,Scultetus,dte
1859,9932496620101488,Herodianus historicus.,aut
1860,9932499090101488,du Bellay,dte
1861,9932505580101488,Camerarius,ann
1862,9932512660101488,Aquila Romanus,aut
1863,9932516510101488,de Serres,eul
1864,9932516890101488,Marguerite de France,dte
1865,9932517100101488,de Thouart,ctb
1866,9932538520101488,Sega,dte
1867,9932542820101488,d'Assonville,dte
1868,9932543890101488,de Caverel,dte
1869,9932591670101488,d'Urfé,dte
1870,9932593050101488,Vairus,aut
1871,9934807790101488,Belon,aut
1872,9935142130101488,Menesius,ctb
1873,9935148300101488,Smith,aut
1874,9935199810101488,Turrianus,aut
1875,9935200250101488,de Péricard,ctb
1876,9935205230101488,Coretus,ctb
1877,9935206760101488,Pineton de Chambrun,pub
1878,9935219890101488,Bero,dte
1879,9935231840101488,du Plessis-Mornay,pub
1880,9935233460101488,du Rosier,ctb
1881,9935238730101488,Campion,pub
1882,9935239120101488,James,dte
1883,9935290340101488,Lescarbot,trl
1884,9935304750101488,de Franchieres,aut
1885,9935310660101488,Schegk,pub
1886,9935333150101488,Matthieu,edt
1887,9983862530101488,Plutarchus Chaeronensis,aut
1888,9983945000101488,Sidonius Apollinaris.,aut
1889,9984024190101488,Pithou,aut
1890,9984699310101488,Dorat,aui
1891,9984703540101488,Mignault,edt
1892,9984717810101488,Hadrianus Imperator,aut
1893,9984729080101488,Amerot,edt
1894,9984746640101488,Marullo,aut
1895,9984905260101488,Joannes Damascenus,aut
1896,9984905620101488,Sirleto,dte
1897,9985135580101488,de Bohier,ann
1898,9985135690101488,Saraina,ann
1899,9985244710101488,Maimonides,aut
1900,9985397500101488,Giovio,aut
1901,9988209560101488,Luther,pub
1902,9988210630101488,Hosius,dte
1903,9988658650101488,Périon,edt
1904,9989257250101488,de Guise,dte
1905,9989258770101488,Musso,ctb
1906,9989259080101488,Sirectus,aow
1907,9989308070101488,Lindanus,aut
1908,9990920300101488,Cornutus,aut
1909,9991163790101488,Ferretti,ctb
1910,9991166080101488,Naugerius,ctb
1911,9991213440101488,Maffeius,aut
1912,9991659790101488,Greve,dte
1913,9921207570101488,de Guise,oth
1914,9921345450101488,Philip,dte
1915,9921530810101488,Chalom,dte
1916,9921540220101488,Hosius,aut
1917,9922709760101488,Housteville,trl
1918,9922785580101488,de la Motte,ctb
1919,9923484550101488,Gryphius,ctb
1920,9923671760101488,Hegius,eul
1921,9923674640101488,Hegius,oth
1922,9923674840101488,Petrus Labadensis,dte
1923,9923689970101488,Hoverius,dte
1924,9923696800101488,Guillonius,aut
1925,9923712960101488,Hoverius,dte
1926,9923713070101488,Genebrard,aut
1927,9924064340101488,Titelmannus,edt
1928,9924510920101488,Eusebius Caesariensis,aut
1929,9924541000101488,Cyprianus,aut
1930,9924794890101488,de Gondi,dte
1931,9924932210101488,Augustinus,aut
1932,9924960900101488,Richeome,aut
1933,9925310670101488,Wilhelm,dte
1934,9925778970101488,De Carnavalet,dte
1935,9925780730101488,Spangenberg,aut
1936,9926501390101488,Mesnartius,clb
1937,9926757540101488,de Longueil,aut
1938,9926826970101488,Plinius Caecilius Secundus,clb
1939,9926840960101488,de Thou,dte
1940,9927165270101488,de Berty,clb
1941,9927220860101488,Glareanus,aut
1942,9927435970101488,Prudentius Clemens,clb
1943,9927440390101488,Naogeorgus,clb
1944,9927486860101488,Brisson,dte
1945,9927529010101488,Arola,reb
1946,9927568640101488,de Monelia,dte
1947,9927684140101488,de Joyeuse,dte
1948,9927687030101488,Genebrardus,aut
1949,9927687830101488,Mouret,aut
1950,9927688380101488,Loys,clb
1951,9927690840101488,Quintana,clb
1952,9927707230101488,Africanus,trl
1953,9927719780101488,Turnebus,trl
1954,9927846370101488,de Guise,dte
1955,9927875940101488,Cles,dte
1956,9927881180101488,Gelenius,trl
1957,9927889200101488,Périon,trl
1958,9928094000101488,Fremy,clb
1959,9928096220101488,Eusebius Emesenus.,aut
1960,9928103450101488,Bocherius,clb
1961,9928378970101488,Nectarius Constantinopolitanus,aut
1962,9928417130101488,Dorat,clb
1963,9928433740101488,Gregory,dte
1964,9928448820101488,Picot,trl
1965,9928459900101488,Contius,edt
1966,9928552420101488,Le Picart,dte
1967,9928565840101488,d'Armagnac,dte
1968,9928566760101488,Meiendorphius,dte
1969,9928573300101488,Lucifer Calaritanus,aut
1970,9928573310101488,Optatus Milevitanus.,aut
1971,9928593060101488,Lauro,dte
1972,9928621960101488,Oenius,oth
1973,9928634310101488,Augustinus,aut
1974,9928637420101488,Sarrasin,dte
1975,9928639660101488,Faber,edt
1976,9928643810101488,Ennodius,aut
1977,9928682720101488,Pithou,dte
1978,9928715080101488,Trocheo,edt
1979,9928720110101488,Sarrazin,dte
1980,9928760250101488,Durantis,aut
1981,9928989640101488,de Isolanis,edt
1982,9929073450101488,Lipsius,oth
1983,9929102160101488,de Collange,trl
1984,9929103640101488,Furnarius,dte
1985,9929709900101488,Moschus,apr
1986,9929711660101488,Nevizzano,aut
1987,9929723090101488,Rinck,dte
1988,9929723200101488,Titelmannus,aut
1989,9929723270101488,Titelmannus,aut
1990,9929725620101488,Grudius,dte
1991,9929727720101488,Mousius,dte
1992,9929738480101488,Mizauld,ctb
1993,9929759700101488,Richard,add
1994,9931145760101488,Amerbach,aut
1995,9931158880101488,Vacca,ctb
1996,9931837820101488,Vergilius Maro,dub
1997,9932038980101488,Estienne,aut
1998,9932366400101488,de Thou,dte
1999,9932371880101488,Bongiovanni,aut
2000,9932381470101488,de Guise,dte
2001,9932388760101488,Helding,ctb
2002,9932395460101488,Luther,pub
2003,9932404460101488,Luther,pub
2004,9932404630101488,Luther,pub
2005,9932411530101488,Georgius,aut
2006,9932418630101488,Hosius,aut
2007,9932418800101488,Fremy,prt
2008,9932421860101488,Nancel,aut
2009,9992238571501488,Vigor,aut
2010,9992249880201488,Clenardus,aut
2011,9992300312801488,Wild,aut
2012,9992316071501488,Périon,edt
2013,9992324408301488,Seneca,aut
2014,9992344590201488,Stafileo,aut
2015,9992361001601488,Vernazza,aut
2016,9992447109901488,Perrin,ctb
2017,9992447687601488,Gerson,dub
2018,9992457705501488,Scaligero,aut
2019,9992467208001488,Joannes Lodoicus Tiletanus,ctb
2020,9992500608701488,Melanchthon,ann
2021,9992595109401488,Plutarchus Chaeronensis,aow
2022,9992600407001488,Sturmius,apr
2023,991629420101488,Moschopulus,aut
2024,992968950101488,Hurault de l'Hôpital,edt
2025,994113460101488,de Celso,ctb
2026,994643160101488,Titelmannus,aut
2027,995090460101488,Pseudo-Dionysius,aut
2028,997604310101488,Lernutius,ctb
2029,997840180101488,Pseudo-Dionysius,aut
2030,997984760101488,van Ravelingen,oth
2031,998153540101488,Guillonius,ann
2032,998191130101488,Lang,ctb
2033,998435790101488,de l'Ecluse,trl
2034,999294430101488,Duicius,ctb
2035,9910123060101488,Vives,aut
2036,9910651020101488,Galterus,clb
2037,9910668760101488,Joannes Diaconus Hymonides,aut
2038,9910669530101488,Epiphanius Scholasticus,edt
2039,9910675000101488,Contius,aut
2040,9911101760101488,Thorer,trl
2041,9911102920101488,Augustinus,aut
2042,9911103180101488,Gagliardi,edt
2043,9911104940101488,Truchsess von Waldburg,dte
2044,9911133210101488,Gratianus,aut
2045,9911174310101488,Paradin,aut
2046,9911208800101488,Gregory,dte
2047,9911793110101488,Lernutius,oth
2048,9911800260101488,de Muret,edt
2049,9911865340101488,Hyllus,eul
2050,9992133457501488,Maecianus,aut
2051,9992189104701488,Tibullus.,aut
2052,9992221166601488,Laurentius Surius,trl
2053,9912560920101488,Rinuccinus,trl
2054,9913312620101488,de Maillé,dte
2055,9913391030101488,Langus,trl
2056,9915208790101488,Farinart,ctb
2057,9916067400101488,de Ronsard,eul
2058,9916093520101488,Kimhi,aut
2059,9916492720101488,Menzelius,ctb
2060,9918004690101488,Ferris,dte
2061,9918112670101488,Talesius,aut
2062,9918904550101488,Sadoleto,aut
2063,9919258280101488,Buon,prt
2064,9919387210101488,Thuscus,trl
2065,9919424020101488,Morvillerius,oth
2066,9919435050101488,Junius,edt
2067,9919513150101488,de Noailles,dte
2068,9919639070101488,Luther,pub
2069,9919668830101488,Cyprianus,aut
2070,9935346840101488,Carlerius,eul
2071,9935350380101488,de Ronsard,eul
2072,9935383540101488,Wenssens,dte
2073,9935390190101488,Truchsess von Waldburg,dte
2074,9935393210101488,von Schaumburg,dte
2075,9935398840101488,Hylaret,aut
2076,9935411400101488,Morel,edt
2077,9935420070101488,Laurentius Surius,edt
2078,9935426870101488,de Mainteterne,dte
2079,9935438270101488,de Lorraine,dte
2080,9935441820101488,de Ribera,dte
2081,9935460440101488,du Ploich,dte
2082,9935480850101488,l'Heureux,eul
2083,9936954320101488,Reusner,trl
2084,9936961940101488,Mesnartius,aut
2085,9936967680101488,Bonfranceschi,ctb
2086,9936983710101488,Lancelotti,aut
2087,9936984180101488,Gropper,eul
2088,9937059020101488,Manutius,edt
2089,9937158730101488,Pole,dte
2090,9937217590101488,Moschus,edt
2091,9937235530101488,Tunstall,dte
2092,9937239940101488,de la Croix,dte
2093,9937347140101488,Azo Porcius,ann
2094,9937356910101488,Soranzo,ann
2095,9937361160101488,Rebuffi,aut
2096,9937362490101488,Rebuffi,ann
2097,9937383770101488,de' Medici,dte
2098,9937415230101488,Panvinio,pub
2099,9937433800101488,de Bauffremont,dte
2100,9937435970101488,Florimond,eul
2101,9937438300101488,Quintin,ctb
2102,9937453700101488,Joly,eul
2103,9939410040101488,Rebuffi,ctb
2104,9939410870101488,Hotman,trl
2105,9939411530101488,Rebuffi,ctb
2106,9939412000101488,Perrin,ctb
2107,9939420260101488,Hartmann,ctb
2108,9939421270101488,De Gouveia,aut
2109,9939437100101488,Loseo,ctb
2110,9939437690101488,Barbazza,ctb
2111,9939437960101488,Barbazza,ctb
2112,9939438790101488,Loseo,ctb
2113,9939489870101488,Gàmbara,dte
2114,9939490480101488,Lorcher,dte
2115,9939496380101488,Fugger,dte
2116,9939499320101488,Gàmbara,dte
2117,9939499350101488,Gàmbara,dte
2118,9939692170101488,Lambinus,edt
2119,9939731250101488,Libanius.,aut
2120,9940104540101488,de Rye,dte
2121,9940121730101488,Rouillet,eul
2122,9940123080101488,du Fouilloux,aut
2123,9940137270101488,Theocritus.,aow
2124,9940142530101488,Philipp Ludwig,dte
2125,9970179020101488,Eckius,aut
2126,9972529390101488,von Schachten,dte
2127,9974381610101488,de Charbonneau,eul
2128,9974396890101488,Le Frère de Laval,com
2129,9975209530101488,d'Esne de Betencourt,trl
2130,9976110920101488,Trevet,dte
2131,9977107350101488,Guignard,eul
2132,9977107520101488,Guignard,eul
2133,9977139310101488,de Varroc,eul
2134,9977140230101488,Wild,aut
2135,9977284760101488,Wentsen,dte
2136,9977289520101488,Miraeus,edt
2137,9977376180101488,de la Ville,ctb
2138,9977516070101488,Gagnaeius,aut
2139,9979740940101488,Dousa,eul
2140,9980786580101488,Vinet,aut
2141,9932422100101488,Rivierius,eul
2142,9932427690101488,Toxites,eul
2143,9932433330101488,Foxius,dte
2144,9932455810101488,Pasetti,ctb
2145,9932478980101488,von Beerstett,dte
2146,9932492370101488,Xiphilinus,aut
2147,9932495240101488,Frontinus,aut
2148,9932496620101488,Poliziano,trl
2149,9932499090101488,Thierry,ctb
2150,9932505580101488,Erasmus Roterodamus,ann
2151,9932512660101488,Augustinus,aut
2152,9932516510101488,du Bartas,aut
2153,9932516890101488,de Minut,dte
2154,9932517100101488,Morellus,ctb
2155,9932542820101488,d'Esne,dte
2156,9934807790101488,Cavellat,edt
2157,9935142130101488,Vasaeus,ctb
2158,9935199810101488,Volanus,pub
2159,9935205230101488,de la Noue,pub
2160,9935233460101488,Vigor,ctb
2161,9935238730101488,de Bèze,pub
2162,9935304750101488,Tardif,aut
2163,9985135580101488,Saraina,ann
2164,9985397500101488,Varchi,eul
2165,9988209560101488,Romberch,ctb
2166,9988210630101488,Meldinaeus,coi
2167,9989259080101488,Trombetta ,aow
2168,9990920300101488,Fulgentius,aut
2169,9991163790101488,Naugerius,ctb
2170,9921207570101488,Rouillé,aut
2171,9921345450101488,de Le Cambe,dte
2172,9921530810101488,Coretus,aut
2173,9921540220101488,Vergerio,oth
2174,9922709760101488,Jamin,trl
2175,9923671760101488,Hoverius,dte
2176,9923674640101488,Hoverius,dte
2177,9923674840101488,Hegius,eul
2178,9923696800101488,Hoverius,dte
2179,9923713070101488,Isaac,aut
2180,9924510920101488,Georgius Trapezuntius,clb
2181,9924541000101488,Manutius,edt
2182,9924794890101488,Ferrerius,edt
2183,9924932210101488,de Belleforest,edt
2184,9926501390101488,de Mendoza y Bobadilla,dte
2185,9926757540101488,Dolet,clb
2186,9926826970101488,Priscus,clb
2187,9926840960101488,Opsopoeus,edt
2188,9927165270101488,de Cuinchy,clb
2189,9927220860101488,Loher a Stratis,edt
